time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-01 00:41:43.799864,0.4,2 5 4 5,153 44 87 20,14
2022-03-01 00:41:45.752994,0.4,2 5 4 5,153 44 87 20,14
2022-03-01 00:41:47.768613,0.4,2 5 4 5,153 44 87 20,14
2022-03-01 00:41:49.737372,0.4,2 5 4 5,153 44 87 20,14
2022-03-01 00:41:51.752981,0.4,2 5 4 5,153 44 87 20,14
2022-03-01 00:41:53.799863,0.5,2 5 4 5,153 44 87 20,14
2022-03-01 00:41:55.940289,0.4,4 5 4 5,153 44 87 20,14
2022-03-01 00:41:57.940287,0.4,4 5 4 5,153 65 87 20,14
2022-03-01 00:41:59.924857,0.4,4 5 4 5,153 65 87 20,14
2022-03-01 00:42:01.909256,0.4,4 5 4 5,153 65 87 20,14
2022-03-01 00:42:03.924663,0.4,4 5 4 5,153 65 87 20,14
2022-03-01 00:42:05.971737,0.4,4 5 4 5,153 65 87 20,14
2022-03-01 00:42:07.987161,0.4,4 5 4 5,153 65 87 20,14
2022-03-01 00:42:09.940492,0.4,4 5 4 5,153 65 87 20,14
2022-03-01 00:42:11.940497,0.4,4 6 4 5,153 65 87 20,14
2022-03-01 00:42:13.893613,0.4,4 6 4 5,153 65 87 20,14
2022-03-01 00:42:15.846742,0.4,4 6 4 5,153 65 87 20,14
2022-03-01 00:42:17.815506,0.4,4 6 4 5,153 65 87 20,14
2022-03-01 00:42:19.815491,0.5,4 6 4 5,153 65 87 20,14
2022-03-01 00:42:21.768617,0.4,4 6 4 5,153 65 87 20,14
2022-03-01 00:42:23.706099,0.4,4 6 4 5,153 65 87 20,14
2022-03-01 00:42:25.706113,0.4,4 6 4 5,135 65 87 47,14
2022-03-01 00:42:27.737363,0.4,4 6 4 5,135 59 87 47,14
2022-03-01 00:42:29.940346,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:31.924703,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:33.956114,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:35.987367,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:37.956113,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:39.893610,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:41.815490,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:43.862161,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:46.487356,0.5,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:48.596741,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:50.674862,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:52.659239,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:54.674865,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:56.674881,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:42:58.627806,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:00.612364,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:02.721600,0.5,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:04.752991,0.5,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:06.831113,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:08.924862,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:10.846736,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:12.752987,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:14.784218,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:16.784242,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:18.799701,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:20.721738,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:22.674864,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:24.674665,0.4,4 6 4 5,135 59 76 47,14
2022-03-01 00:43:26.768617,0.4,4 6 4 5,92 59 76 48,14
2022-03-01 00:43:28.846739,0.4,4 6 4 5,92 47 99 48,14
2022-03-01 00:43:30.924665,0.4,4 6 4 5,92 47 99 48,14
2022-03-01 00:43:32.924862,0.4,4 6 4 5,92 47 99 48,14
2022-03-01 00:43:34.924841,0.4,4 6 4 5,92 47 99 48,14
2022-03-01 00:43:36.831118,0.4,4 6 4 5,92 47 99 48,14
2022-03-01 00:43:38.784227,0.4,4 6 4 5,92 47 99 48,14
2022-03-01 00:43:40.862164,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:42.846591,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:44.940289,0.5,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:46.940488,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:48.940492,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:50.924865,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:52.971536,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:54.971738,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:56.971549,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:43:58.893598,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:00.846733,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:02.784239,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:05.002989,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:06.987368,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:08.924851,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:10.831112,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:12.768411,0.4,6 6 4 5,92 47 99 48,14
