time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-02 07:41:05.209912,0.4,4 5 5 6,95 76 68 63,14
2022-03-02 07:41:07.006915,0.4,4 5 5 6,95 76 68 63,14
2022-03-02 07:41:08.803858,0.4,4 5 5 6,95 76 68 63,14
2022-03-02 07:41:11.194470,0.4,4 5 5 6,95 76 68 63,14
2022-03-02 07:41:12.975701,0.5,4 5 5 6,95 76 68 63,14
2022-03-02 07:41:14.788036,0.4,4 5 5 6,95 76 68 63,14
2022-03-02 07:41:16.460113,0.4,4 5 5 6,95 76 68 63,14
2022-03-02 07:41:18.381784,0.5,4 5 5 6,95 76 68 63,14
2022-03-02 07:41:20.069487,0.4,4 5 5 6,43 76 68 57,14
2022-03-02 07:41:21.866160,0.4,4 5 5 6,43 85 68 57,14
2022-03-02 07:41:23.850709,0.4,4 5 5 6,43 85 59 57,14
2022-03-02 07:41:25.710113,0.4,4 5 5 6,43 85 59 57,14
2022-03-02 07:41:27.460098,0.5,4 5 5 6,43 85 59 57,14
2022-03-02 07:41:29.194492,0.4,4 5 5 6,43 85 59 57,14
2022-03-02 07:41:31.038238,0.4,4 5 5 6,43 85 59 57,14
2022-03-02 07:41:32.819493,0.4,4 5 5 6,43 85 59 57,14
2022-03-02 07:41:34.569318,0.4,4 5 5 6,43 85 59 57,14
2022-03-02 07:41:36.460111,0.4,4 6 5 6,43 85 59 57,14
2022-03-02 07:41:38.272417,0.4,4 6 5 6,43 85 59 57,14
2022-03-02 07:41:40.085112,0.4,4 6 5 6,43 85 59 57,14
2022-03-02 07:41:41.883528,0.4,4 6 5 6,43 85 59 57,14
2022-03-02 07:41:43.743021,0.4,4 6 5 6,43 85 59 57,14
2022-03-02 07:41:45.524232,0.4,4 6 5 6,43 85 59 57,14
2022-03-02 07:41:47.274259,0.4,4 6 5 6,43 85 59 57,14
2022-03-02 07:41:49.102356,0.4,4 6 5 6,43 85 59 57,14
2022-03-02 07:41:51.071410,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:41:52.837034,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:41:54.618283,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:41:56.462025,0.5,4 6 5 6,43 85 59 63,14
2022-03-02 07:41:58.290136,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:00.024517,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:01.774513,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:03.633907,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:05.508711,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:07.337033,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:09.149543,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:11.087035,0.5,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:12.790159,0.4,4 6 5 6,43 85 59 63,14
